state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2454,BUSINESS,40,670.8,40,663.8,1,7,10,0,0
NSW,2753,BUSINESS,40,279.7,40,279.7,0,0,0,0,0
NSW,2415,RESIDENTIAL,41,171.5,41,171.5,0,0,0,0,0
NSW,2422,BUSINESS,41,497.2,41,493.2,1,4,3,0,0
NSW,2463,BUSINESS,41,705.1,41,700.1,1,5,6,0,0
NSW,2570,BUSINESS,41,290.33,41,290.33,0,0,0,0,0
NSW,2711,BUSINESS,41,1272.3,41,1272.3,0,0,0,0,0
NSW,2736,RESIDENTIAL,41,204.7,41,204.7,0,0,0,0,0
NSW,2031,BUSINESS,42,771.4,42,771.4,0,0,0,0,0
NSW,2044,BUSINESS,42,2027.1,42,2013.3,1,13.8,6,0,0
NSW,2120,BUSINESS,42,1147.7,41,1139.5,1,8.2,4.1,0,0
NSW,2155,BUSINESS,42,524.5,42,524.5,0,0,0,0,0
NSW,2527,BUSINESS,42,774,42,774,0,0,0,0,0
NSW,2195,BUSINESS,43,688.4,42,683.4,1,5,14,0,0
NSW,2196,BUSINESS,43,565.6,43,565.6,0,0,0,0,0
NSW,2443,BUSINESS,43,640.5,43,592.2,4,48.3,41,0,0
NSW,2452,BUSINESS,43,620.4,43,620.4,0,0,0,0,0
NSW,2566,BUSINESS,43,714,43,714,0,0,0,0,0
NSW,2575,BUSINESS,43,447,43,447,0,0,0,0,0
NSW,2099,BUSINESS,44,1201.1,43,801.1,0,0,0,1,400
NSW,2141,BUSINESS,44,1569.1,44,1544.1,1,25,7.4,0,0
NSW,2448,BUSINESS,44,1008.2,44,1008.2,0,0,0,0,0
NSW,2485,BUSINESS,44,598,44,598,0,0,0,0,0
NSW,2487,BUSINESS,44,834.6,42,829.6,2,6,7,0,0
NSW,2590,BUSINESS,44,588,44,588,0,0,0,0,0
NSW,2713,BUSINESS,44,696.6,44,696.6,0,0,0,0,0
NSW,2747,BUSINESS,44,226.6,44,226.6,0,0,0,0,0
NSW,2018,BUSINESS,45,583.8,45,583.8,0,0,0,0,0
NSW,2153,BUSINESS,45,562,45,562,0,0,0,0,0
NSW,2214,BUSINESS,45,1207.4,45,1197.4,1,10,28,0,0
NSW,2355,RESIDENTIAL,45,205.2,45,195.2,2,10,19,0,0
NSW,2388,BUSINESS,45,396.9,45,396.9,0,0,0,0,0
NSW,2429,BUSINESS,45,413.5,45,406.5,1,7,5,0,0
NSW,2027,RESIDENTIAL,46,290.1,46,255.1,4,35,50.5,0,0
NSW,2529,BUSINESS,46,451,46,451,0,0,0,0,0
NSW,2284,BUSINESS,47,967.3,47,952.3,1,15,10,0,0
NSW,2287,BUSINESS,47,8704.1,46,6458.1,0,0,0,1,2246
NSW,2483,BUSINESS,47,461.3,47,461.3,0,0,0,0,0
NSW,2766,BUSINESS,47,539.3,47,539.3,0,0,0,0,0
NSW,2797,RESIDENTIAL,47,220.8,47,220.8,0,0,0,0,0
NSW,2876,RESIDENTIAL,47,223.6,47,223.6,0,0,0,0,0
NSW,2631,RESIDENTIAL,48,177.3,48,172.3,1,5,13,0,0
NSW,2671,BUSINESS,48,892.9,48,892.9,0,0,0,0,0
NSW,2803,RESIDENTIAL,48,240.4,48,240.4,0,0,0,0,0
NSW,2036,BUSINESS,49,1027.8,49,1027.8,0,0,0,0,0
NSW,2066,BUSINESS,49,927.8,49,927.8,0,0,0,0,0
NSW,2300,BUSINESS,49,958.9,48,953.9,1,5,14,0,0
NSW,2735,RESIDENTIAL,49,364.1,49,364.1,0,0,0,0,0
NSW,2251,BUSINESS,50,941.7,50,931.7,1,10,7.4,0,0
NSW,2283,BUSINESS,50,1080.9,50,1080.9,0,0,0,0,0
NSW,2757,RESIDENTIAL,50,358.3,50,358.3,0,0,0,0,0
NSW,2165,BUSINESS,51,681.2,51,681.2,0,0,0,0,0
NSW,2040,BUSINESS,52,1282.1,52,1282.1,0,0,0,0,0
NSW,2539,BUSINESS,52,522.1,52,522.1,0,0,0,0,0
NSW,2582,BUSINESS,52,897.9,52,897.9,0,0,0,0,0
NSW,2588,RESIDENTIAL,52,320.4,52,307.4,1,13,13,0,0
NSW,2668,RESIDENTIAL,52,212.7,52,212.7,0,0,0,0,0
NSW,2008,RESIDENTIAL,53,160.9,53,150.9,2,10,20.9,0,0
NSW,2405,RESIDENTIAL,53,256.2,53,251.2,1,5,6,0,0
NSW,2409,RESIDENTIAL,53,267,53,265,1,2,10,0,0
NSW,2623,RESIDENTIAL,53,231.2,53,231.2,0,0,0,0,0
NSW,2190,BUSINESS,54,4637.3,54,4637.3,0,0,0,0,0
NSW,2264,BUSINESS,54,985.2,54,985.2,0,0,0,0,0
NSW,2559,RESIDENTIAL,54,438.1,54,438.1,0,0,0,0,0
NSW,2028,RESIDENTIAL,55,445.5,55,354.6,8,91,86.3,0,0
NSW,2077,BUSINESS,55,1255.1,55,1231.1,3,24,26.5,0,0
NSW,2397,RESIDENTIAL,55,274.8,55,274.8,0,0,0,0,0
NSW,2050,BUSINESS,56,383.1,56,383.1,0,0,0,0,0
NSW,2211,BUSINESS,56,1732.9,56,1732.9,0,0,0,0,0
NSW,2232,BUSINESS,56,1127.3,56,1127.3,0,0,0,0,0
NSW,2526,BUSINESS,56,505,56,505,0,0,0,0,0
NSW,2537,BUSINESS,56,591.8,56,591.8,0,0,0,0,0
NSW,2731,BUSINESS,57,982.2,57,964.2,1,18,30,0,0
NSW,2737,RESIDENTIAL,57,483,57,483,0,0,0,0,0
NSW,2807,RESIDENTIAL,57,239,57,239,0,0,0,0,0
NSW,2629,RESIDENTIAL,58,295.4,58,291.4,1,4,11,0,0
NSW,2212,BUSINESS,60,1789.2,60,1789.2,0,0,0,0,0
NSW,2565,BUSINESS,60,589.12,60,589.12,0,0,0,0,0
NSW,2577,BUSINESS,61,480.5,61,480.5,0,0,0,0,0
NSW,2584,RESIDENTIAL,61,343.9,61,336.9,2,7,23,0,0
NSW,2645,RESIDENTIAL,61,320.6,61,320.6,0,0,0,0,0
NSW,2794,BUSINESS,61,930.2,61,930.2,0,0,0,0,0
NSW,2874,RESIDENTIAL,61,248.4,61,248.4,0,0,0,0,0
NSW,2019,BUSINESS,62,1678,62,1578,2,100,9.6,0,0
NSW,2064,BUSINESS,62,1677.9,62,1669.2,1,8.6,7.4,0,0
NSW,2476,RESIDENTIAL,62,284.9,62,278.9,2,6,17,0,0
NSW,2641,BUSINESS,62,986.9,62,986.9,0,0,0,0,0
NSW,2871,BUSINESS,62,1050.5,62,1050.5,0,0,0,0,0
NSW,2166,BUSINESS,64,663.6,64,663.6,0,0,0,0,0
NSW,2357,BUSINESS,64,591.9,64,591.9,0,0,0,0,0
NSW,2337,BUSINESS,65,1246.4,65,1166.4,1,80,100.8,0,0
NSW,2370,BUSINESS,65,836.3,65,827.3,2,9,26,0,0
NSW,2760,BUSINESS,65,527,65,527,0,0,0,0,0
NSW,2161,BUSINESS,66,1228.5,66,1228.5,0,0,0,0,0
NSW,2306,RESIDENTIAL,66,268.8,66,267.1,1,1.7,7.4,0,0
NSW,2333,BUSINESS,66,1286.9,65,1266.9,2,20,21.4,0,0
NSW,2720,BUSINESS,67,869.5,67,869.5,0,0,0,0,0
NSW,2128,BUSINESS,68,2801.6,68,2801.6,0,0,0,0,0
NSW,2263,BUSINESS,69,4323.4,69,4318.4,1,5,4.8,0,0
NSW,2380,BUSINESS,69,1116.7,69,1112.7,1,4,10,0,0
NSW,2567,BUSINESS,69,564,69,564,0,0,0,0,0
NSW,2703,RESIDENTIAL,69,355,69,350,1,5,6,0,0
NSW,2770,BUSINESS,69,627,69,627,0,0,0,0,0
NSW,2089,RESIDENTIAL,70,376.5,69,329.5,8,47,89.9,0,0
NSW,2210,BUSINESS,70,1499.7,70,1499.7,0,0,0,0,0
NSW,2323,BUSINESS,70,5092.7,69,2987.7,1,5,6,1,2100
NSW,2482,BUSINESS,70,847.6,70,847.6,0,0,0,0,0
NSW,2428,BUSINESS,71,1026.8,69,1016.8,2,10,36,0,0
NSW,2546,BUSINESS,71,703.9,70,699.9,1,4,5,0,0
NSW,2765,BUSINESS,71,675.5,71,675.5,0,0,0,0,0
NSW,2868,RESIDENTIAL,71,331.6,71,324.6,2,7,23,0,0
NSW,2339,RESIDENTIAL,72,359.3,72,342.3,4,17,31,0,0
NSW,2403,RESIDENTIAL,72,331.5,72,331.5,0,0,0,0,0
NSW,2536,BUSINESS,72,1006.9,72,1006.9,0,0,0,0,0
NSW,2630,BUSINESS,72,926,72,926,0,0,0,0,0
NSW,2733,RESIDENTIAL,72,409.8,72,409.8,0,0,0,0,0
NSW,2000,BUSINESS,74,1011.1,74,1011.1,0,0,0,0,0
NSW,2359,RESIDENTIAL,74,324.4,74,324.4,0,0,0,0,0
NSW,2540,BUSINESS,75,697.1,75,697.1,0,0,0,0,0
NSW,2560,BUSINESS,75,829.2,75,829.2,0,0,0,0,0
NSW,2446,BUSINESS,76,1390.9,76,1375.9,2,15,23,0,0
NSW,2456,BUSINESS,76,861.4,76,861.4,0,0,0,0,0
NSW,2477,BUSINESS,76,1059.5,76,1049.5,2,10,14,0,0
NSW,2147,BUSINESS,77,658.8,77,658.8,0,0,0,0,0
NSW,2294,RESIDENTIAL,77,267.5,77,248.9,5,18.5,37,0,0
NSW,2344,RESIDENTIAL,77,345.3,77,340.3,1,5,9,0,0
NSW,2345,RESIDENTIAL,77,351.5,77,346.5,1,5,13,0,0
NSW,2100,BUSINESS,78,2095.4,78,2040.4,2,55,17.8,0,0
NSW,2395,RESIDENTIAL,78,314.4,78,309.4,1,5,6,0,0
NSW,2261,BUSINESS,79,2469.6,78,1919.6,4,550,1153.3,0,0
NSW,2833,RESIDENTIAL,80,338.1,80,338.1,0,0,0,0,0
NSW,2399,RESIDENTIAL,81,510.2,81,505.2,1,5,5,0,0
NSW,2828,RESIDENTIAL,85,417.4,85,417.4,0,0,0,0,0
NSW,2867,RESIDENTIAL,86,504.9,86,504.9,0,0,0,0,0
NSW,2145,BUSINESS,87,1124.3,86,1124,0,0,0,1,0.3
NSW,2144,BUSINESS,88,2870.7,87,2845.7,2,25,26.1,0,0
NSW,2470,BUSINESS,88,1980.7,88,1974.7,1,6,6,0,0
NSW,2710,BUSINESS,88,1183.8,88,1183.8,0,0,0,0,0
NSW,2050,RESIDENTIAL,89,308.7,87,283.4,6,25.3,58.6,0,0
NSW,2390,BUSINESS,89,1076.3,88,1052.3,3,24,29,0,0
NSW,2594,BUSINESS,89,1105.9,89,1105.9,0,0,0,0,0
NSW,2806,RESIDENTIAL,89,468.8,89,464.8,1,4,13,0,0
NSW,2015,BUSINESS,90,4691.08,89,4426.08,2,265,507.4,0,0
NSW,2426,RESIDENTIAL,90,393.5,90,384.5,2,9,29,0,0
NSW,2108,RESIDENTIAL,91,447.6,89,400.6,9,47.1,85.5,0,0
NSW,2705,BUSINESS,91,1581.5,91,1581.5,0,0,0,0,0
NSW,2836,RESIDENTIAL,92,430.5,92,430.5,0,0,0,0,0
NSW,2229,BUSINESS,93,2629.9,93,2629.9,0,0,0,0,0
NSW,2304,BUSINESS,93,3097.5,92,2737.5,0,0,0,1,360
NSW,2324,BUSINESS,93,1611.2,92,1588.6,2,22.6,47.4,0,0
NSW,2486,BUSINESS,93,1335.7,93,1335.7,0,0,0,0,0
NSW,2702,RESIDENTIAL,93,383,93,381,1,2,2,0,0
NSW,2105,RESIDENTIAL,95,558.9,95,464,15,94.9,157.9,0,0
NSW,2646,BUSINESS,95,1682.8,95,1682.8,0,0,0,0,0
NSW,2732,BUSINESS,95,1419,93,1399,2,20,44,0,0
NSW,2369,RESIDENTIAL,96,385.4,96,380.4,1,5,6,0,0
NSW,2717,RESIDENTIAL,96,412.5,96,412.5,0,0,0,0,0
NSW,2870,BUSINESS,96,1289.1,96,1289.1,0,0,0,0,0
NSW,2290,BUSINESS,97,2824.4,97,2819.4,1,5,5,0,0
NSW,2016,RESIDENTIAL,98,375.1,97,340.7,6,34.4,58.8,0,0
NSW,2490,RESIDENTIAL,100,451.9,100,445,2,6.9,7,0,0
NSW,2500,BUSINESS,100,1098.2,100,1098.2,0,0,0,0,0
NSW,2025,RESIDENTIAL,101,515.8,98,461.8,10,54,106.9,0,0
NSW,2360,BUSINESS,101,1649.4,100,1637.4,2,12,22,0,0
NSW,2864,RESIDENTIAL,101,498.9,101,493.9,1,5,6,0,0
NSW,2311,RESIDENTIAL,102,487.09,102,483.09,2,4,8,0,0
NSW,2875,RESIDENTIAL,102,518.7,102,518.7,0,0,0,0,0
NSW,2541,BUSINESS,103,1067.47,102,1067.17,0,0,0,1,0.3
NSW,2556,RESIDENTIAL,104,688.2,104,688.2,0,0,0,0,0
NSW,2786,RESIDENTIAL,104,413.2,104,413.2,0,0,0,0,0
NSW,2440,BUSINESS,105,1984.2,105,1984.2,0,0,0,0,0
NSW,2842,RESIDENTIAL,105,409.4,105,409.4,0,0,0,0,0
NSW,2175,RESIDENTIAL,106,498.5,106,498.5,0,0,0,0,0
NSW,2848,RESIDENTIAL,107,551.9,106,546.9,0,0,0,1,5
NSW,2010,RESIDENTIAL,108,339.8,106,325.2,3,14.6,23.8,0,0
NSW,2043,RESIDENTIAL,109,342.8,107,325.8,3,17,41,0,0
NSW,2873,RESIDENTIAL,109,495.4,109,495.4,0,0,0,0,0
NSW,2707,RESIDENTIAL,110,586.9,110,586.9,0,0,0,0,0
NSW,2793,RESIDENTIAL,110,467.2,110,462.2,1,5,6,0,0
NSW,2850,BUSINESS,110,1838.2,110,1828.2,2,10,54,0,0
NSW,2285,BUSINESS,112,2621.9,112,2621.6,1,0.4,5,0,0
NSW,2296,RESIDENTIAL,112,376.3,112,360.5,4,15.8,19,0,0
NSW,2580,BUSINESS,113,1798.7,113,1798.7,0,0,0,0,0
NSW,2750,BUSINESS,113,1113.5,113,1113.5,0,0,0,0,0
NSW,2843,RESIDENTIAL,114,545.7,114,527.7,3,18,40,0,0
NSW,2322,BUSINESS,115,3323.9,115,3273.9,2,50,10,0,0
NSW,2775,RESIDENTIAL,115,525.2,115,510.2,2,15,12.4,0,0
NSW,2618,RESIDENTIAL,116,848.4,116,811.4,3,37,106,0,0
NSW,2080,RESIDENTIAL,117,517.7,117,512.5,1,5.2,6.2,0,0
NSW,2382,RESIDENTIAL,117,538.3,117,525.3,1,13,13,0,0
NSW,2659,RESIDENTIAL,117,556.9,116,545.9,2,11,15,0,0
NSW,2204,BUSINESS,118,2327.2,118,2312.2,1,15,7.4,0,0
NSW,2325,BUSINESS,118,2157.6,118,2152.6,1,5,5,0,0
NSW,2550,BUSINESS,118,1375,118,1371,1,4,30,0,0
NSW,2545,RESIDENTIAL,119,440.8,119,440.8,0,0,0,0,0
NSW,2140,RESIDENTIAL,120,410,118,395,3,15,42,0,0
NSW,2293,RESIDENTIAL,120,486.1,120,467.1,4,19,28.6,0,0
NSW,2350,BUSINESS,120,1692.7,120,1692.7,0,0,0,0,0
NSW,2484,BUSINESS,120,1863.5,120,1863.5,0,0,0,0,0
NSW,2849,RESIDENTIAL,120,709.99,120,709.99,0,0,0,0,0
NSW,2330,BUSINESS,121,4657.6,120,4648,2,9.6,21.4,0,0
NSW,2784,RESIDENTIAL,122,506.7,122,506.7,0,0,0,0,0
NSW,2818,RESIDENTIAL,122,536,122,531,1,5,10,0,0
NSW,2845,RESIDENTIAL,123,590.5,123,590.5,0,0,0,0,0
NSW,2200,BUSINESS,125,3142.5,125,3142.5,0,0,0,0,0
NSW,2839,RESIDENTIAL,126,549,126,549,0,0,0,0,0
NSW,2406,RESIDENTIAL,127,509.5,127,509.5,0,0,0,0,0
NSW,2651,RESIDENTIAL,127,533.4,127,526.1,3,7.3,5,0,0
NSW,2706,RESIDENTIAL,127,601.9,127,601.9,0,0,0,0,0
NSW,2062,RESIDENTIAL,128,588.5,126,536.5,10,52,91.7,0,0
NSW,2130,RESIDENTIAL,129,507.2,127,489.7,4,17.5,45.4,0,0
NSW,2481,BUSINESS,130,1842.2,130,1797.2,2,45,61,0,0
NSW,2748,RESIDENTIAL,131,701.2,131,701.2,0,0,0,0,0
NSW,2879,RESIDENTIAL,131,492.6,131,488.3,1,4.3,1,0,0
NSW,2015,RESIDENTIAL,134,467.8,133,447.8,4,20,35.2,0,0
NSW,2353,RESIDENTIAL,134,538.815,134,530.815,2,8,23,0,0
NSW,2060,RESIDENTIAL,135,609.3,134,561.5,9,47.9,92.7,0,0
NSW,2739,RESIDENTIAL,135,867.8,135,812.8,1,55,39,0,0
NSW,2292,RESIDENTIAL,136,565,136,513.7,12,51.4,66.7,0,0
NSW,2338,RESIDENTIAL,136,628.4,135,604.4,5,24,51,0,0
NSW,2361,RESIDENTIAL,136,592.7,136,592.7,0,0,0,0,0
NSW,2381,RESIDENTIAL,137,649.2,137,639.2,2,10,26,0,0
NSW,2569,RESIDENTIAL,137,725.4,137,725.4,0,0,0,0,0
NSW,2715,RESIDENTIAL,137,759,137,759,0,0,0,0,0
NSW,2478,BUSINESS,138,2174.1,137,2165.1,2,9,19,0,0
NSW,2148,BUSINESS,139,1787.5,136,1657.2,0,0,0,3,130.3
NSW,2341,RESIDENTIAL,139,600.8,139,589.8,2,11,29,0,0
NSW,2568,RESIDENTIAL,139,753.21,139,753.21,0,0,0,0,0
NSW,2620,BUSINESS,139,2349,139,2343,1,6,1,0,0
NSW,2756,BUSINESS,139,2429.8,139,2429.8,0,0,0,0,0
NSW,2675,RESIDENTIAL,140,708.3,140,708.3,0,0,0,0,0
NSW,2730,RESIDENTIAL,142,547.1,142,537.1,2,10,12,0,0
NSW,2083,RESIDENTIAL,145,711.8,145,668.8,6,43,51.2,0,0
NSW,2297,RESIDENTIAL,147,575.9,147,542,9,34,59.8,0,0
NSW,2628,RESIDENTIAL,147,633.6,147,633.6,0,0,0,0,0
NSW,2033,RESIDENTIAL,148,739.5,148,694.5,8,45.1,78.2,0,0
NSW,2400,BUSINESS,149,2225.9,149,2209.9,2,16,159,0,0
NSW,2150,RESIDENTIAL,152,752.4,152,752.4,0,0,0,0,0
NSW,2632,RESIDENTIAL,152,485.5,152,485.5,0,0,0,0,0
NSW,2681,RESIDENTIAL,152,809,152,809,0,0,0,0,0
NSW,2865,RESIDENTIAL,152,605.8,152,600.8,1,5,5,0,0
NSW,2094,RESIDENTIAL,153,662.8,151,587.3,14,75.6,140.1,0,0
NSW,2371,RESIDENTIAL,153,788.9,153,784.9,1,4,9,0,0
NSW,2029,RESIDENTIAL,154,890.3,153,827.9,7,62.4,71.4,0,0
NSW,2669,RESIDENTIAL,156,801.5,156,801.5,0,0,0,0,0
NSW,2844,RESIDENTIAL,158,663.7,158,653.7,2,10,19,0,0
NSW,2430,BUSINESS,160,2420,160,2400,4,20,56,0,0
NSW,2460,BUSINESS,161,2771.47,161,2761.47,2,10,15,0,0
NSW,2064,RESIDENTIAL,162,767,160,716.2,11,50.8,111,0,0
NSW,2312,RESIDENTIAL,162,658.1,162,644.1,3,14,29,0,0
NSW,2396,RESIDENTIAL,162,510.7,162,510.7,0,0,0,0,0
NSW,2656,RESIDENTIAL,162,807.9,162,807.9,0,0,0,0,0
NSW,2023,RESIDENTIAL,163,1172.1,161,1097.3,9,74.8,87.3,0,0
NSW,2231,RESIDENTIAL,167,899.5,167,858.3,5,41.1,41,0,0
NSW,2880,BUSINESS,168,2008.8,168,1998.8,1,10,14,0,0
NSW,2795,BUSINESS,169,3091.2,169,3086.2,1,5,9,0,0
NSW,2716,RESIDENTIAL,173,938.7,173,938.7,0,0,0,0,0
NSW,2021,RESIDENTIAL,176,806.06,176,713.96,13,92,98.8,0,0
NSW,2090,RESIDENTIAL,176,783.05,174,721.15,11,61.9,95.8,0,0
NSW,2104,RESIDENTIAL,177,941.6,175,898.1,8,43.5,87.8,0,0
NSW,2259,BUSINESS,177,3488.975,177,3473.975,1,14.9,6.7,0,0
NSW,2665,RESIDENTIAL,177,905.8,177,905.8,0,0,0,0,0
NSW,2823,RESIDENTIAL,178,896.9,178,896.9,0,0,0,0,0
NSW,2347,RESIDENTIAL,179,778.2,179,775.2,1,3,10,0,0
NSW,2655,RESIDENTIAL,179,837.9,179,832.9,1,5,14,0,0
NSW,2116,RESIDENTIAL,181,955.1,181,955.1,0,0,0,0,0
NSW,2869,RESIDENTIAL,181,761.9,181,756.9,1,5,5,0,0
NSW,2164,BUSINESS,182,4840.4,181,4730.4,0,0,0,1,110
NSW,2048,RESIDENTIAL,183,711.2,183,685.7,3,25.5,24.4,0,0
NSW,2712,RESIDENTIAL,184,768.5,184,768.5,0,0,0,0,0
NSW,2320,BUSINESS,185,5878,183,5855.4,3,22.6,42.2,0,0
NSW,2329,RESIDENTIAL,186,959.8,186,934.2,4,25.6,29.8,0,0
NSW,2738,RESIDENTIAL,187,1296.5,186,1241.5,5,55,102,0,0
NSW,2039,RESIDENTIAL,188,670.699,188,629.199,6,41.5,47.1,0,0
NSW,2732,RESIDENTIAL,189,1019.7,189,985.2,7,34.5,62,0,0
NSW,2658,RESIDENTIAL,191,862.9,191,862.9,0,0,0,0,0
NSW,2170,BUSINESS,192,1825.1,192,1825.1,0,0,0,0,0
NSW,2328,RESIDENTIAL,192,1160.74,192,1094.14,9,66.6,73.9,0,0
NSW,2191,RESIDENTIAL,194,776.5,194,749.5,11,27,89.5,0,0
NSW,2172,RESIDENTIAL,195,957.6,195,957.6,0,0,0,0,0
NSW,2178,RESIDENTIAL,196,1063.8,196,1063.8,0,0,0,0,0
NSW,2505,RESIDENTIAL,197,893.415,197,893.415,0,0,0,0,0
NSW,2672,RESIDENTIAL,197,990.7,197,990.7,0,0,0,0,0
NSW,2072,RESIDENTIAL,201,1123,201,1062.5,8,60.6,87.4,0,0
NSW,2047,RESIDENTIAL,208,907.5,203,848.2,11,59.3,119.4,0,0
NSW,2660,RESIDENTIAL,209,936.9,209,936.9,0,0,0,0,0
NSW,2729,RESIDENTIAL,211,938.5,211,938.5,0,0,0,0,0
NSW,2783,RESIDENTIAL,211,956.9,211,956.9,0,0,0,0,0
NSW,2800,BUSINESS,211,4368.9,211,4363.9,1,5,5,0,0
NSW,2847,RESIDENTIAL,211,1164.2,211,1164.2,0,0,0,0,0
NSW,2404,RESIDENTIAL,212,943.1,212,929.1,3,14,29,0,0
NSW,2701,RESIDENTIAL,216,1015.96,216,1010.96,1,5,6,0,0
NSW,2022,RESIDENTIAL,217,940.9,212,862.8,13,78,138,0,0
NSW,2798,RESIDENTIAL,217,1108.8,217,1085.8,4,23,69,0,0
NSW,2444,BUSINESS,221,3824.8,221,3806.8,2,18,10,0,0
NSW,2084,RESIDENTIAL,224,1469.7,223,1251.4,24,218.5,212.3,0,0
NSW,2136,RESIDENTIAL,225,937.5,224,891.6,6,46,63.8,0,0
NSW,2680,BUSINESS,225,5091.6,225,5041.6,1,50,420,0,0
NSW,2037,RESIDENTIAL,228,884.6,226,820.8,10,63.7,85.5,0,0
NSW,2157,RESIDENTIAL,230,1240.4,229,1235.4,1,5,14,0,0
NSW,2421,RESIDENTIAL,230,1266.6,230,1247.6,4,19,29,0,0
NSW,2640,BUSINESS,231,4409.9,231,4409.9,0,0,0,0,0
NSW,2778,RESIDENTIAL,231,1123.6,231,1123.6,0,0,0,0,0
NSW,2045,RESIDENTIAL,236,1393.355,231,1253.955,22,139.3,229.2,0,0
NSW,2538,RESIDENTIAL,238,1052.79,238,1052.79,0,0,0,0,0
NSW,2402,RESIDENTIAL,240,1181.6,240,1181.6,0,0,0,0,0
NSW,2450,BUSINESS,241,4187,240,4175,2,12,28,0,0
NSW,2019,RESIDENTIAL,244,1023.1,244,988.3,4,34.8,46.5,0,0
NSW,2449,RESIDENTIAL,248,904.7,247,895.7,2,9,15,0,0
NSW,2018,RESIDENTIAL,249,1036.5,246,968,11,68.4,108.8,0,0
NSW,2134,RESIDENTIAL,249,955.8,247,933.3,6,22.5,68.5,0,0
NSW,2307,RESIDENTIAL,249,998.5,248,952.7,10,45.8,73.4,0,0
NSW,2425,RESIDENTIAL,249,1166.97,248,1144.97,5,22,47,0,0
NSW,2340,BUSINESS,251,4561.3,251,4542.3,3,19,30,0,0
NSW,2020,RESIDENTIAL,259,1062.7,259,1012.3,7,50.4,63.6,0,0
NSW,2163,RESIDENTIAL,259,1179.1,259,1176.6,1,2.5,7.4,0,0
NSW,2648,RESIDENTIAL,260,1287,260,1257.6,4,29.4,29,0,0
NSW,2799,RESIDENTIAL,262,1257.1,262,1230.1,6,27,47,0,0
NSW,3644,RESIDENTIAL,263,1248.2,263,1238.2,2,10,19,0,0
NSW,2225,RESIDENTIAL,264,1460.6,264,1380,8,80.6,54.3,0,0
NSW,2095,RESIDENTIAL,268,1401.8,264,1214.3,29,187.6,286.2,0,0
NSW,2336,RESIDENTIAL,269,1531,269,1521.4,2,9.6,17.7,0,0
NSW,2352,RESIDENTIAL,270,1124.115,270,1089.115,9,35,63,0,0
NSW,2578,RESIDENTIAL,270,1477.31,270,1477.31,0,0,0,0,0
NSW,2581,RESIDENTIAL,270,1341.9,270,1299.9,8,42,67,0,0
NSW,2466,RESIDENTIAL,271,1017.2,271,1003.2,3,14,16,0,0
NSW,2653,RESIDENTIAL,271,1144.5,271,1144.5,0,0,0,0,0
NSW,2825,RESIDENTIAL,275,1104.8,275,1104.8,0,0,0,0,0
NSW,2830,BUSINESS,275,4326.6,275,4326.6,0,0,0,0,0
NSW,2866,RESIDENTIAL,275,1339.9,274,1327.9,4,11,33,0,0
NSW,2049,RESIDENTIAL,277,1059.23,276,1007.33,11,51.9,67.3,0,0
NSW,2214,RESIDENTIAL,281,1186.93,280,1164.93,4,22,35.2,0,0
NSW,2038,RESIDENTIAL,282,1062.4,277,983,14,79.5,164.2,0,0
NSW,2192,RESIDENTIAL,284,961.6,284,952.6,2,9,16.4,0,0
NSW,2354,RESIDENTIAL,284,1306.8,283,1295.3,3,11.5,16,0,0
NSW,2267,RESIDENTIAL,285,1245,283,1159.1,18,85.9,115.1,0,0
NSW,2644,RESIDENTIAL,285,1477.1,285,1467.5,2,9.6,14,0,0
NSW,2650,BUSINESS,286,4900.7,286,4885.7,1,15,39,0,0
NSW,2472,RESIDENTIAL,287,1129.3,287,1115.3,3,14,29,0,0
NSW,2711,RESIDENTIAL,289,1594.8,288,1589.8,1,5,6,0,0
NSW,2852,RESIDENTIAL,291,1355.2,291,1331.2,5,24,46,0,0
NSW,2722,RESIDENTIAL,294,1281.8,294,1271.8,2,10,22,0,0
NSW,2462,RESIDENTIAL,298,1203.5,298,1179.5,4,24,30,0,0
NSW,2506,RESIDENTIAL,300,1355,300,1355,0,0,0,0,0
NSW,2551,RESIDENTIAL,300,1086.2,300,1076.2,2,10,17,0,0
NSW,2133,RESIDENTIAL,301,1177.8,300,1147.5,5,30.3,41,0,0
NSW,2453,RESIDENTIAL,305,1245.4,303,1209.4,8,36,80,0,0
NSW,2278,RESIDENTIAL,307,1562.5,306,1519.9,9,42.5,58,0,0
NSW,2804,RESIDENTIAL,307,1329.2,307,1319.2,2,10,10,0,0
NSW,2115,RESIDENTIAL,309,1441.8,309,1441.8,0,0,0,0,0
NSW,2346,RESIDENTIAL,312,1432.11,312,1388.11,5,44,60,0,0
NSW,2044,RESIDENTIAL,313,1070.6,311,1036.6,6,34,66.3,0,0
NSW,2063,RESIDENTIAL,315,1764.5,306,1642.2,17,122.2,179,0,0
NSW,2810,RESIDENTIAL,315,1492,315,1464,5,28,60,0,0
NSW,2832,RESIDENTIAL,315,1283.3,315,1275.3,1,8,19,0,0
