STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DWTSTRD,Dwelling structure,SUM,Summation,REGION,Region,REGION_TYPE,Region Type,STATE,State,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,15850,Narromine,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,85,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,15990,Northern Beaches,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,388,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_T,Total private dwellings,D,Dwellings,16100,Oberon,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,2506,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,33,Flat or apartment: In a four to eight storey block,D,Dwellings,16260,Parramatta,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,16110,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,16260,Parramatta,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,92109,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,16700,Ryde,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,4,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,34,Flat or apartment: In a nine or more storey block,D,Dwellings,17620,Upper Hunter Shire,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,18250,Willoughby,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,58,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,20570,Ballarat,LGA2021,Local Government Areas (2021),2,Victoria,2021,,75,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,93,"Other dwelling: Improvised home, tent, sleepers out",D,Dwellings,21180,Brimbank,LGA2021,Local Government Areas (2021),2,Victoria,2021,,6,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,22750,Greater Geelong,LGA2021,Local Government Areas (2021),2,Victoria,2021,,77,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,34,Flat or apartment: In a nine or more storey block,D,Dwellings,23110,Hobsons Bay,LGA2021,Local Government Areas (2021),2,Victoria,2021,,150,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,23350,Indigo,LGA2021,Local Government Areas (2021),2,Victoria,2021,,4,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,23430,Kingston (Vic.),LGA2021,Local Government Areas (2021),2,Victoria,2021,,23,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_T,Total private dwellings,D,Dwellings,24410,Maroondah,LGA2021,Local Government Areas (2021),2,Victoria,2021,,45711,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,24780,Mildura,LGA2021,Local Government Areas (2021),2,Victoria,2021,,21283,
