,Year,Lga,PenTotal,CPDTotal,CPCTotal,GrowthTotal,PenBattery,CPDBattery,CPCBattery,GrowthBattery,PenSolar,CPDSolar,CPCSolar,GrowthSolar,PenOther,CPDOther,CPCOther,GrowthOther,BSR
75,2024,11350.0,6.142444152431012,25.500042049934297,4.151448742084546,881.712000000011,0.12444152431011826,0.6229303547963206,5.005807814149947,16.76000000000022,6.1365308804205,24.874904073587384,4.053577592667937,880.6719999999971,0.0,0.0,0.0,0.0,0.020278806826698643
76,2021,11400.0,20.212773722627738,87.76597773722628,4.342104598884134,5718.571599999995,0.17846715328467153,0.8863138686131387,4.966257668711656,134.38000000000008,20.206204379562045,86.86586824817518,4.298970089406665,5617.077600000005,0.0,0.0,0.0,0.0,0.008832294771064753
77,2022,11400.0,20.25109489051095,88.23299999999999,4.356949610726644,5718.571599999995,0.17737226277372262,0.8852189781021897,4.9907407407407405,134.38000000000008,20.245620437956205,87.30485036496351,4.312283272943595,5617.077600000005,0.0,0.0,0.0,0.0,0.008761018874046834
78,2023,11400.0,20.286131386861314,88.51860948905109,4.363503706102476,5718.571599999995,0.1781021897810219,0.8925182481751824,5.011270491803279,134.38000000000008,20.28065693430657,87.6133905109489,4.320046968633591,5617.077600000005,0.0,0.0,0.0,0.0,0.008781874786301715
79,2024,11400.0,20.521532846715328,91.14922445255475,4.441638211598997,5718.571599999995,0.18759124087591242,0.9656204379562044,5.147470817120623,134.38000000000008,20.509489051094892,90.17973540145985,4.3969762082710515,5617.077600000005,0.0,0.0,0.0,0.0,0.009146558473912735
80,2021,11450.0,2.022189962671091,10.82410866860224,5.352666598297611,37955.89919999998,0.00015553712152633763,0.007776856076316881,50.0,0.0,2.022189962671091,10.816331812525922,5.348820838888319,37955.89919999998,0.0,0.0,0.0,0.0,7.69151881858271e-05
81,2022,11450.0,2.1007362090418913,11.84812240771464,5.639985809126582,37955.89919999998,0.00015553712152633763,0.007776856076316881,50.0,0.0,2.1007362090418913,11.840345551638324,5.636283842148128,37955.89919999998,0.0,0.0,0.0,0.0,7.403933956909104e-05
82,2023,11450.0,2.184778100373289,12.617547438822065,5.775207759848126,37955.89919999998,0.00015553712152633763,0.007776856076316881,50.0,0.0,2.184778100373289,12.60977058274575,5.771648196487898,37955.89919999998,0.0,0.0,0.0,0.0,7.119126720455624e-05
83,2024,11450.0,2.3123703857320614,13.847384384072997,5.988393757987488,37955.89919999998,0.00015553712152633763,0.007776856076316881,50.0,0.0,2.3123703857320614,13.83960752799668,5.985030604694962,37955.89919999998,0.0,0.0,0.0,0.0,6.726306585054147e-05
84,2021,11500.0,2.3290517441667498,11.77514670251253,5.05576861141196,52368.22979999998,9.957184108334163e-05,0.004978592054167082,50.0,0.0,2.328852600484583,11.767579242590196,5.052951500726848,52368.22979999998,0.00019914368216668326,0.0025888678681668825,13.0,0.0,4.275575064846222e-05
85,2022,11500.0,2.4005775166782835,12.61521948952836,5.255076914568557,52368.22979999998,9.957184108334163e-05,0.004978592054167082,50.0,0.0,2.4003783729961166,12.607652029606026,5.252360282628835,52368.22979999998,0.00019914368216668326,0.0025888678681668825,13.0,0.0,4.148172729912474e-05
86,2023,11500.0,2.477214643698762,13.309326827973049,5.372698268931883,52368.22979999998,9.957184108334163e-05,0.004978592054167082,50.0,0.0,2.4770155000165954,13.301759368050714,5.37007514404395,52368.22979999998,0.00019914368216668326,0.0025888678681668825,13.0,0.0,4.019831167090982e-05
87,2024,11500.0,2.5957715158153274,14.440667064954031,5.563150291530278,52368.22979999998,9.957184108334163e-05,0.004978592054167082,50.0,0.0,2.595572372133161,14.433099605031698,5.560661594332626,52368.22979999998,0.00019914368216668326,0.0025888678681668825,13.0,0.0,3.836219022531393e-05
88,2021,11520.0,0.819470474883193,3.1212525407174723,3.8088651591289784,16902.0648,0.020748092812079295,0.11869176147612384,5.7206106870229005,804.6599999999997,0.8139798854367394,3.0025449410025606,3.6887212997794787,16095.004799999999,0.0,0.0,0.0,0.0,0.025489687378388897
89,2022,11520.0,0.8681466620911754,3.5614439194361585,4.102352833860374,16902.0648,0.023915740569648656,0.13654673600295647,5.709492273730684,804.6599999999997,0.8613890135416942,3.423392550748357,3.9742700416768817,16095.004799999999,0.0,0.0,0.0,0.0,0.027764157881833784
90,2023,11520.0,0.9067391706042288,3.9351408283398888,4.339881804949054,16902.0648,0.02618588812924003,0.15072195971807936,5.755846774193548,804.6599999999997,0.8992951983739408,3.7833260301454477,4.206990137372314,16095.004799999999,0.0,0.0,0.0,0.0,0.029118234119995305
91,2024,11520.0,0.9588997703455375,4.483903228361006,4.676091669878324,16902.0648,0.030726183248422776,0.18476889369902066,6.01340206185567,804.6599999999997,0.9503999155293932,4.298770055169865,4.523117042550828,16095.004799999999,0.0,0.0,0.0,0.0,0.032329741139873344
92,2021,11570.0,1.4377783059979399,6.043928595198479,4.203658220453869,79254.00719999998,0.013564693764360985,0.07709848664923541,5.683761682242991,2384.979999999999,1.4353062356390143,5.965944283337294,4.156565431962462,76881.10719999998,4.753981459472308e-05,0.0006180175897314,13.0,0.0,0.009450731438034777
93,2022,11570.0,1.5014975041597338,6.5982259250455595,4.394430165062479,79254.00719999998,0.014864115363283416,0.08471753426828303,5.699466950959489,2384.979999999999,1.4986134220743206,6.512896711829491,4.345948472031299,76881.10719999998,4.753981459472308e-05,0.0006180175897314,13.0,0.0,0.00991857883049593
94,2023,11570.0,1.551762934791221,7.104076127089771,4.578067930231608,79254.00719999998,0.017003407020045956,0.09818397908248157,5.774370922646784,2384.979999999999,1.5483717613501307,7.005305823627288,4.52430482038686,76881.10719999998,4.753981459472308e-05,0.0006180175897314,13.0,0.0,0.010981475795722034
95,2024,11570.0,1.6340543538546866,7.968490087948656,4.876514706595421,79254.00719999998,0.021963394342762062,0.13559939782901514,6.173881673881674,2384.979999999999,1.6296173044925124,7.832315458363046,4.80622992697181,76881.10719999998,4.753981459472308e-05,0.0006180175897314,13.0,0.0,0.013477639371043496
96,2021,11600.0,24.640216411181246,124.58286744815149,5.056078460074654,1041.5594000000008,0.12443642921550947,0.6465284039675383,5.195652173913044,13.799999999999997,24.6131650135257,123.93633904418394,5.035367819460727,1027.759400000001,0.0,0.0,0.0,0.0,0.005055685814771395
97,2022,11600.0,24.701532912533814,125.05897024346257,5.062802000438052,1041.5594000000008,0.12443642921550947,0.6465284039675383,5.195652173913044,13.799999999999997,24.67448151487827,124.41244183949503,5.04215019733957,1027.759400000001,0.0,0.0,0.0,0.0,0.005043122350533548
98,2023,11600.0,24.71055004508566,125.1581587015329,5.064968544737994,1041.5594000000008,0.12443642921550947,0.6465284039675383,5.195652173913044,13.799999999999997,24.683498647430117,124.51163029756536,5.044326660334623,1027.759400000001,0.0,0.0,0.0,0.0,0.005041280046759699
99,2024,11600.0,24.815148782687107,127.68043101893598,5.145261555232558,1041.5594000000008,0.12623985572587917,0.6880072137060415,5.45,13.799999999999997,24.78809738503156,126.99242380522993,5.123121062204438,1027.759400000001,0.0,0.0,0.0,0.0,0.005092761004001455
