,Year,Lga,Type,TotalCapacity,BatteryCapacity,SolarCapacity,OtherCapacity,TotalDerConnections,BatteryConnections,SolarConnections,OtherConnections,TotalBusinesses,PrimaryIndustry,SecondaryIndustry,TertiaryIndustry,QuaternaryIndustry,SmallBusinesses,MediumBusinesses,LargeBusinesses
924,2022,32810.0,BUSINESS,39752.6,138.6,39614.0,0.0,2120.0,18.0,2114.0,0.0,1413.0,160.0,302.0,860.0,110.0,774.0,622.0,16.0
925,2023,32810.0,BUSINESS,42286.799999999996,170.6,42116.2,0.0,2212.0,20.0,2206.0,0.0,1453.0,157.0,317.0,865.0,115.0,773.0,651.0,29.0
926,2024,32810.0,BUSINESS,51464.6,586.2,50878.4,0.0,2398.0,40.0,2388.0,4.0,1480.0,154.0,333.0,878.0,117.0,787.0,666.0,33.0
927,2021,33100.0,BUSINESS,78636.26,300.0,78336.26,0.0,3290.0,36.0,3290.0,0.0,208.0,137.0,19.0,53.0,5.0,86.0,117.0,6.0
928,2022,33100.0,BUSINESS,84118.8,507.6,83571.6,39.599999999999994,3566.0,50.0,3560.0,6.0,211.0,139.0,16.0,50.0,9.0,83.0,118.0,9.0
929,2023,33100.0,BUSINESS,88936.2,483.2,88413.4,39.599999999999994,3764.0,56.0,3756.0,6.0,205.0,139.0,16.0,52.0,4.0,90.0,109.0,7.0
930,2024,33100.0,BUSINESS,98864.6,570.2,98254.8,39.599999999999994,4006.0,70.0,3990.0,10.0,217.0,144.0,19.0,53.0,3.0,106.0,106.0,3.0
931,2021,33200.0,BUSINESS,35315.06,300.0,35015.06,0.0,2306.0,36.0,2306.0,0.0,339.0,202.0,36.0,88.0,9.0,132.0,201.0,7.0
932,2022,33200.0,BUSINESS,39055.6,507.6,38508.4,39.599999999999994,2524.0,50.0,2518.0,6.0,363.0,220.0,39.0,90.0,5.0,153.0,209.0,5.0
933,2023,33200.0,BUSINESS,41506.4,483.2,40983.6,39.599999999999994,2666.0,56.0,2658.0,6.0,369.0,216.0,44.0,97.0,10.0,154.0,200.0,15.0
934,2024,33200.0,BUSINESS,48236.8,580.2,47617.0,39.599999999999994,2910.0,72.0,2894.0,10.0,370.0,222.0,39.0,96.0,8.0,173.0,193.0,8.0
935,2021,33220.0,BUSINESS,150693.124,651.6,150040.924,0.0,8632.0,72.0,8612.0,0.0,5992.0,666.0,1540.0,3326.0,453.0,3473.0,2394.0,125.0
936,2022,33220.0,BUSINESS,168638.118,1178.2,167388.83800000002,70.67999999999999,9288.0,102.0,9244.0,12.0,6346.0,665.0,1616.0,3561.0,497.0,3538.0,2662.0,148.0
937,2023,33220.0,BUSINESS,184306.638,1405.8,182830.558,70.67999999999999,9824.0,122.0,9776.0,12.0,6587.0,663.0,1696.0,3695.0,527.0,3669.0,2758.0,160.0
938,2024,33220.0,BUSINESS,217407.152,2212.2,215125.672,70.67999999999999,10716.0,182.0,10650.0,12.0,6728.0,668.0,1743.0,3771.0,543.0,3669.0,2878.0,179.0
939,2021,33360.0,BUSINESS,193836.04,3014.2,182973.84,7848.0,9864.0,172.0,9818.0,6.0,3656.0,622.0,774.0,1920.0,339.0,2186.0,1398.0,72.0
940,2022,33360.0,BUSINESS,207790.72,4021.2000000000003,203581.6,140.64,10624.0,216.0,10532.0,24.0,3879.0,618.0,843.0,2053.0,360.0,2248.0,1550.0,89.0
941,2023,33360.0,BUSINESS,224313.96,4376.4,219142.32,140.64,11328.0,240.0,11224.0,24.0,4003.0,638.0,887.0,2092.0,383.0,2280.0,1615.0,108.0
942,2024,33360.0,BUSINESS,261230.6,6003.2,254868.16,140.64,12360.0,294.0,12236.0,24.0,4134.0,638.0,918.0,2182.0,398.0,2342.0,1682.0,108.0
943,2021,33430.0,BUSINESS,484247.34,12373.6,471874.34,0.0,21208.0,226.0,21168.0,0.0,71331.0,778.0,16609.0,44414.0,9457.0,42695.0,26927.0,1709.0
944,2022,33430.0,BUSINESS,562919.068,17914.6,543665.158,1340.51,23316.0,272.0,23200.0,64.0,75452.0,817.0,17423.0,47054.0,10099.0,43162.0,30229.0,2063.0
945,2023,33430.0,BUSINESS,633019.088,18955.4,612626.178,1438.11,25140.0,354.0,25014.0,66.0,78020.0,791.0,17876.0,48948.0,10345.0,43387.0,32249.0,2384.0
946,2024,33430.0,BUSINESS,758108.32,20972.4,735699.21,1438.11,27406.0,464.0,27256.0,66.0,80787.0,796.0,18254.0,50906.0,10802.0,44053.0,34132.0,2599.0
947,2021,33610.0,BUSINESS,99609.06,282.2,99326.86,0.0,6784.0,50.0,6784.0,0.0,1907.0,886.0,237.0,698.0,82.0,1149.0,707.0,51.0
948,2022,33610.0,BUSINESS,104635.1,277.2,104297.9,60.0,6991.0,48.0,6985.0,6.0,1940.0,901.0,256.0,704.0,82.0,1039.0,839.0,68.0
949,2023,33610.0,BUSINESS,111261.9,441.6,110760.3,60.0,7285.0,72.0,7273.0,6.0,1982.0,904.0,253.0,731.0,91.0,999.0,901.0,82.0
950,2024,33610.0,BUSINESS,122148.4,460.8,121627.6,60.0,7676.0,78.0,7654.0,10.0,2017.0,898.0,264.0,779.0,87.0,1005.0,925.0,82.0
951,2021,33620.0,BUSINESS,131669.28,641.6,131027.08,0.0,8936.0,76.0,8918.0,0.0,4600.0,1227.0,1011.0,2069.0,290.0,2910.0,1604.0,86.0
952,2022,33620.0,BUSINESS,151297.72,908.2,150328.04,61.08,9616.0,102.0,9578.0,12.0,4823.0,1268.0,1075.0,2171.0,297.0,2975.0,1738.0,111.0
953,2023,33620.0,BUSINESS,166595.04,1294.0,165240.36,61.08,10180.0,132.0,10132.0,12.0,4963.0,1270.0,1134.0,2237.0,318.0,3046.0,1802.0,115.0
954,2024,33620.0,BUSINESS,193238.874,2281.4,190897.194,61.08,10890.0,198.0,10830.0,12.0,5071.0,1252.0,1181.0,2275.0,349.0,3074.0,1864.0,126.0
955,2021,33800.0,BUSINESS,31298.4,177.6,31120.8,0.0,2130.0,24.0,2130.0,0.0,1329.0,717.0,162.0,414.0,38.0,650.0,660.0,19.0
956,2022,33800.0,BUSINESS,34983.2,383.2,34600.0,0.0,2288.0,30.0,2286.0,0.0,1316.0,700.0,163.0,417.0,35.0,644.0,655.0,23.0
957,2023,33800.0,BUSINESS,38415.4,532.1999999999999,37883.2,0.0,2392.0,32.0,2384.0,0.0,1326.0,693.0,160.0,435.0,37.0,614.0,689.0,23.0
958,2024,33800.0,BUSINESS,45799.26,719.0,45080.26,0.0,2580.0,44.0,2568.0,0.0,1293.0,670.0,166.0,418.0,43.0,546.0,714.0,25.0
959,2021,33830.0,BUSINESS,6034.4,30.0,6004.4,0.0,308.0,6.0,308.0,0.0,11.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0
960,2022,33830.0,BUSINESS,6813.4,30.0,6783.4,0.0,334.0,6.0,334.0,0.0,13.0,0.0,6.0,6.0,0.0,9.0,4.0,3.0
961,2023,33830.0,BUSINESS,6883.2,30.0,6853.2,0.0,340.0,6.0,340.0,0.0,15.0,3.0,3.0,10.0,0.0,10.0,4.0,0.0
962,2024,33830.0,BUSINESS,8293.0,114.0,8179.0,0.0,370.0,12.0,370.0,0.0,12.0,3.0,7.0,6.0,0.0,11.0,8.0,3.0
963,2021,33960.0,BUSINESS,218090.8,2967.4,211691.4,3432.0,9554.0,122.0,9530.0,6.0,10632.0,388.0,2646.0,6555.0,1036.0,6918.0,3511.0,203.0
964,2022,33960.0,BUSINESS,263284.1,3399.8,251844.84,8039.46,10288.0,152.0,10232.0,20.0,11533.0,387.0,2811.0,7222.0,1113.0,7292.0,4002.0,244.0
965,2023,33960.0,BUSINESS,326378.92,3786.6,298712.86,23879.46,10948.0,166.0,10882.0,24.0,12382.0,392.0,2957.0,7817.0,1209.0,7656.0,4445.0,281.0
966,2024,33960.0,BUSINESS,428929.92,4409.0,398141.66,26379.46,12218.0,206.0,12118.0,26.0,13051.0,386.0,3007.0,8391.0,1261.0,7960.0,4779.0,301.0
967,2021,33980.0,BUSINESS,97844.940006,415.8,89581.140006,7848.0,5726.0,50.0,5718.0,6.0,1855.0,808.0,232.0,742.0,70.0,920.0,877.0,58.0
968,2022,33980.0,BUSINESS,261002.12,832.6,260050.36,119.16,6310.0,72.0,6286.0,18.0,1985.0,842.0,261.0,797.0,83.0,1001.0,918.0,61.0
969,2023,33980.0,BUSINESS,270737.89999999997,901.8000000000001,269716.94,119.16,6668.0,90.0,6642.0,18.0,2030.0,847.0,287.0,806.0,88.0,971.0,990.0,69.0
970,2024,33980.0,BUSINESS,289646.3,1059.2,288467.94,119.16,7270.0,112.0,7236.0,22.0,2080.0,857.0,308.0,828.0,94.0,1031.0,951.0,91.0
971,2021,34530.0,BUSINESS,116538.08,2589.6,106101.08,7848.0,5634.0,84.0,5616.0,6.0,2964.0,584.0,785.0,1393.0,202.0,1712.0,1190.0,62.0
972,2022,34530.0,BUSINESS,125452.38,3620.0,121752.76,80.22,6074.0,96.0,6036.0,14.0,3158.0,608.0,821.0,1487.0,230.0,1779.0,1317.0,64.0
973,2023,34530.0,BUSINESS,138647.92,3642.4,134926.56,79.56,6442.0,122.0,6394.0,12.0,3334.0,634.0,901.0,1545.0,252.0,1862.0,1396.0,76.0
974,2024,34530.0,BUSINESS,159375.91999999998,4735.8,154560.56,79.56,6988.0,154.0,6936.0,16.0,3401.0,610.0,930.0,1602.0,263.0,1864.0,1452.0,75.0
975,2021,34580.0,BUSINESS,245697.72,23631.6,222066.72,0.0,10646.0,104.0,10646.0,0.0,3138.0,838.0,700.0,1403.0,196.0,2016.0,1062.0,60.0
976,2022,34580.0,BUSINESS,265576.0,25159.0,240318.78,98.82,11368.0,136.0,11348.0,18.0,3307.0,856.0,764.0,1479.0,205.0,2061.0,1184.0,61.0
977,2023,34580.0,BUSINESS,288515.4,25441.0,262975.18,98.82,12066.0,166.0,12038.0,18.0,3507.0,869.0,812.0,1583.0,241.0,2141.0,1285.0,81.0
978,2024,34580.0,BUSINESS,332036.8,25559.399999999998,306377.98,98.82,12800.0,178.0,12768.0,18.0,3576.0,887.0,843.0,1618.0,235.0,2172.0,1322.0,83.0
979,2021,34590.0,BUSINESS,456523.88,4992.4,446203.48,5328.0,18038.0,176.0,18006.0,6.0,23397.0,397.0,7257.0,13635.0,2089.0,14631.0,8188.0,578.0
980,2022,34590.0,BUSINESS,583766.884,5308.0,572719.95,5738.934,20196.0,218.0,20072.0,66.0,24874.0,431.0,7691.0,14559.0,2187.0,15086.0,9107.0,687.0
981,2023,34590.0,BUSINESS,656842.704,6672.8,644526.81,5643.494,21674.0,254.0,21550.0,54.0,26413.0,423.0,8026.0,15650.0,2297.0,15598.0,10053.0,762.0
982,2024,34590.0,BUSINESS,806815.7,6704.8,791395.326,8715.774,24196.0,388.0,24038.0,52.0,27815.0,411.0,8244.0,16764.0,2392.0,16248.0,10726.0,842.0
983,2021,34710.0,BUSINESS,14882.84,0.0,14882.84,0.0,910.0,0.0,910.0,0.0,621.0,270.0,98.0,230.0,24.0,300.0,309.0,14.0
984,2022,34710.0,BUSINESS,17288.8,0.0,17288.8,0.0,996.0,0.0,996.0,0.0,633.0,264.0,100.0,237.0,24.0,300.0,317.0,21.0
985,2023,34710.0,BUSINESS,18090.0,0.0,18090.0,0.0,1046.0,0.0,1046.0,0.0,656.0,289.0,100.0,244.0,24.0,313.0,329.0,14.0
986,2024,34710.0,BUSINESS,20218.8,30.0,20188.8,0.0,1214.0,4.0,1214.0,0.0,658.0,278.0,108.0,255.0,20.0,323.0,326.0,14.0
987,2021,34770.0,BUSINESS,182798.34,4773.8,178024.54,0.0,8000.0,132.0,7986.0,0.0,9894.0,2091.0,1904.0,5104.0,789.0,5275.0,4312.0,307.0
988,2022,34770.0,BUSINESS,206786.92,5716.6,201070.32,0.0,8836.0,172.0,8812.0,0.0,10327.0,2145.0,2021.0,5324.0,837.0,5353.0,4637.0,340.0
989,2023,34770.0,BUSINESS,224930.9,6231.8,218698.5,0.0,9432.0,216.0,9404.0,0.0,10694.0,2158.0,2091.0,5570.0,866.0,5512.0,4809.0,373.0
990,2024,34770.0,BUSINESS,266903.24,7772.4,259130.24,0.0,10570.0,298.0,10530.0,0.0,11014.0,2157.0,2146.0,5825.0,880.0,5504.0,5077.0,426.0
991,2021,34800.0,BUSINESS,10928.2,180.0,10748.2,0.0,880.0,18.0,880.0,0.0,248.0,158.0,31.0,56.0,3.0,98.0,142.0,8.0
992,2022,34800.0,BUSINESS,14640.0,385.6,14234.0,20.4,970.0,24.0,964.0,4.0,258.0,167.0,25.0,69.0,3.0,108.0,137.0,12.0
993,2023,34800.0,BUSINESS,20007.6,534.6,19411.8,61.199999999999996,1056.0,26.0,1036.0,12.0,257.0,168.0,31.0,56.0,3.0,106.0,143.0,8.0
994,2024,34800.0,BUSINESS,22286.6,547.8,21677.6,61.199999999999996,1130.0,30.0,1106.0,12.0,254.0,162.0,22.0,60.0,5.0,137.0,119.0,7.0
995,2021,34860.0,BUSINESS,75430.10399999999,116.4,65465.704000000005,9848.0,4862.0,18.0,4854.0,8.0,2533.0,1356.0,341.0,755.0,74.0,1417.0,1063.0,53.0
996,2022,34860.0,BUSINESS,66866.75,136.4,66119.1,611.25,5182.0,20.0,5158.0,24.0,2585.0,1379.0,354.0,759.0,81.0,1368.0,1164.0,56.0
997,2023,34860.0,BUSINESS,74127.05,485.6,73030.2,611.25,5510.0,56.0,5480.0,24.0,2615.0,1407.0,348.0,772.0,82.0,1348.0,1208.0,59.0
998,2024,34860.0,BUSINESS,83674.65,722.0,82041.4,911.25,5912.0,84.0,5874.0,26.0,2620.0,1385.0,372.0,786.0,78.0,1374.0,1178.0,62.0
999,2021,34880.0,BUSINESS,245158.97,257.4,238301.57,6600.0,8362.0,34.0,8352.0,6.0,2062.0,652.0,402.0,884.0,124.0,1246.0,790.0,26.0
1000,2022,34880.0,BUSINESS,250796.774,530.4,250161.074,105.30000000000001,9196.0,42.0,9178.0,12.0,2167.0,667.0,422.0,921.0,134.0,1272.0,861.0,38.0
1001,2023,34880.0,BUSINESS,268611.778,950.8,267523.678,105.30000000000001,9856.0,70.0,9830.0,12.0,2209.0,663.0,451.0,961.0,135.0,1279.0,898.0,32.0
1002,2024,34880.0,BUSINESS,305268.38,3124.0,302022.48,105.30000000000001,10880.0,152.0,10846.0,16.0,2245.0,666.0,468.0,979.0,134.0,1295.0,909.0,42.0
1003,2021,35010.0,BUSINESS,306616.08,2275.4,304340.68,0.0,15138.0,156.0,15112.0,0.0,29083.0,928.0,8490.0,16042.0,3601.0,17823.0,10614.0,646.0
1004,2022,35010.0,BUSINESS,373369.96,2867.6,369981.04,521.52,16540.0,220.0,16438.0,42.0,30765.0,962.0,8942.0,17062.0,3788.0,18160.0,11856.0,749.0
1005,2023,35010.0,BUSINESS,425944.56,3331.2,422092.44,521.52,17922.0,274.0,17810.0,42.0,31803.0,941.0,9094.0,17841.0,3903.0,18318.0,12634.0,851.0
1006,2024,35010.0,BUSINESS,532048.04,4187.0,526720.32,1141.52,20090.0,358.0,19956.0,56.0,32719.0,955.0,9111.0,18598.0,4023.0,18522.0,13298.0,898.0
1007,2021,35250.0,BUSINESS,18313.68,33.599999999999994,18280.08,0.0,1260.0,6.0,1260.0,0.0,11.0,0.0,3.0,15.0,0.0,3.0,5.0,3.0
1008,2022,35250.0,BUSINESS,20390.0,33.599999999999994,20356.4,0.0,1354.0,6.0,1354.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0
1009,2023,35250.0,BUSINESS,21551.399999999998,33.599999999999994,21517.8,0.0,1404.0,6.0,1404.0,0.0,12.0,3.0,3.0,6.0,0.0,4.0,5.0,3.0
1010,2024,35250.0,BUSINESS,25218.2,237.2,24981.0,0.0,1492.0,14.0,1488.0,4.0,15.0,0.0,6.0,15.0,0.0,9.0,6.0,0.0
1011,2022,35300.0,BUSINESS,2407.4,116.0,2271.0,20.4,28.0,2.0,22.0,4.0,1024.0,84.0,235.0,645.0,70.0,520.0,451.0,60.0
1012,2023,35300.0,BUSINESS,7222.200000000001,348.0,6813.0,61.199999999999996,84.0,6.0,66.0,12.0,1037.0,81.0,239.0,643.0,73.0,487.0,487.0,63.0
1013,2024,35300.0,BUSINESS,7270.200000000001,348.0,6861.0,61.199999999999996,92.0,6.0,74.0,12.0,1050.0,76.0,246.0,655.0,69.0,488.0,502.0,55.0
1014,2021,35600.0,BUSINESS,47578.4,136.4,39594.0,7848.0,3150.0,20.0,3144.0,6.0,634.0,319.0,95.0,200.0,18.0,314.0,315.0,7.0
1015,2022,35600.0,BUSINESS,46898.52,196.4,46130.56,571.56,3326.0,26.0,3308.0,18.0,655.0,327.0,103.0,205.0,17.0,315.0,332.0,11.0
1016,2023,35600.0,BUSINESS,50750.72,271.6,49907.56,571.56,3474.0,34.0,3456.0,18.0,646.0,329.0,107.0,195.0,16.0,296.0,332.0,17.0
1017,2024,35600.0,BUSINESS,57450.32,382.0,55896.76,1171.56,3740.0,46.0,3718.0,22.0,654.0,325.0,102.0,220.0,18.0,316.0,326.0,12.0
1018,2021,35740.0,BUSINESS,111777.6,680.2,111097.4,0.0,7148.0,70.0,7142.0,0.0,7258.0,301.0,1622.0,4304.0,1025.0,4479.0,2682.0,97.0
1019,2022,35740.0,BUSINESS,131438.52,1536.8,129840.84,61.08,7804.0,106.0,7786.0,12.0,7627.0,312.0,1714.0,4520.0,1082.0,4402.0,3086.0,137.0
1020,2023,35740.0,BUSINESS,147123.6,2998.6,144064.91999999998,61.08,8402.0,154.0,8378.0,12.0,7779.0,303.0,1734.0,4627.0,1109.0,4374.0,3236.0,169.0
1021,2024,35740.0,BUSINESS,165436.12,3833.8,161542.44,61.08,8912.0,204.0,8882.0,12.0,7962.0,288.0,1781.0,4759.0,1137.0,4419.0,3366.0,191.0
1022,2021,35760.0,BUSINESS,101954.22,2243.6,99710.02,0.0,5798.0,76.0,5788.0,0.0,1700.0,1097.0,161.0,407.0,38.0,1000.0,670.0,30.0
1023,2022,35760.0,BUSINESS,116486.08,2734.8,113719.6,31.08,6242.0,90.0,6224.0,6.0,1734.0,1095.0,163.0,444.0,31.0,974.0,722.0,40.0
1024,2023,35760.0,BUSINESS,121791.68,2754.8,119004.6,31.08,6500.0,94.0,6482.0,6.0,1701.0,1074.0,169.0,424.0,35.0,981.0,682.0,38.0
1025,2024,35760.0,BUSINESS,139856.28,3537.4,136286.6,31.08,6972.0,122.0,6950.0,6.0,1686.0,1050.0,170.0,428.0,41.0,1027.0,613.0,42.0
1026,2021,35790.0,BUSINESS,5442.4,120.0,5322.4,0.0,452.0,12.0,452.0,0.0,12.0,0.0,3.0,9.0,3.0,7.0,3.0,0.0
1027,2022,35790.0,BUSINESS,6236.8,209.6,6027.2,0.0,506.0,16.0,506.0,0.0,14.0,0.0,4.0,6.0,0.0,4.0,6.0,0.0
1028,2023,35790.0,BUSINESS,6451.6,126.6,6325.0,0.0,520.0,14.0,518.0,0.0,10.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0
1029,2024,35790.0,BUSINESS,8224.8,139.8,8085.0,0.0,562.0,18.0,556.0,0.0,11.0,0.0,0.0,6.0,0.0,3.0,7.0,3.0
1030,2021,35800.0,BUSINESS,66654.4,9332.0,57322.4,0.0,1540.0,8.0,1540.0,0.0,263.0,151.0,26.0,79.0,8.0,124.0,136.0,3.0
1031,2022,35800.0,BUSINESS,54819.5,9408.0,45411.5,0.0,1626.0,14.0,1626.0,0.0,252.0,141.0,30.0,83.0,10.0,108.0,139.0,5.0
1032,2023,35800.0,BUSINESS,56518.5,9619.2,46899.3,0.0,1706.0,26.0,1700.0,0.0,244.0,131.0,29.0,75.0,7.0,107.0,133.0,6.0
1033,2024,35800.0,BUSINESS,58674.5,9677.6,48396.9,600.0,1824.0,32.0,1814.0,4.0,248.0,133.0,23.0,88.0,9.0,113.0,129.0,6.0
1034,2021,36150.0,BUSINESS,28885.6,9332.0,19553.6,0.0,1208.0,8.0,1208.0,0.0,206.0,114.0,20.0,71.0,3.0,115.0,90.0,3.0
1035,2022,36150.0,BUSINESS,32273.1,9372.0,22901.1,0.0,1302.0,12.0,1302.0,0.0,197.0,107.0,22.0,66.0,3.0,108.0,94.0,0.0
1036,2023,36150.0,BUSINESS,33932.7,9372.0,24560.7,0.0,1386.0,12.0,1386.0,0.0,209.0,106.0,27.0,73.0,3.0,103.0,104.0,3.0
1037,2024,36150.0,BUSINESS,35850.3,9392.0,26158.3,300.0,1514.0,14.0,1512.0,2.0,215.0,113.0,24.0,67.0,5.0,92.0,111.0,0.0
1038,2021,36250.0,BUSINESS,203550.394,3595.8,199954.594,0.0,8498.0,76.0,8492.0,0.0,11843.0,228.0,3527.0,6460.0,1608.0,7148.0,4464.0,231.0
1039,2022,36250.0,BUSINESS,273160.78,3736.2000000000003,269424.58,0.0,9662.0,110.0,9652.0,0.0,12316.0,237.0,3687.0,6736.0,1670.0,7079.0,4958.0,281.0
1040,2023,36250.0,BUSINESS,309404.28,3838.6,305566.08,0.0,10436.0,138.0,10416.0,0.0,12559.0,222.0,3728.0,6903.0,1692.0,7034.0,5220.0,305.0
1041,2024,36250.0,BUSINESS,376505.27999999997,1750.8,374754.48,0.0,11512.0,196.0,11472.0,0.0,12818.0,212.0,3775.0,7050.0,1779.0,7080.0,5414.0,331.0
1042,2021,36300.0,BUSINESS,28307.68,300.0,28007.68,0.0,2024.0,36.0,2024.0,0.0,225.0,129.0,26.0,65.0,6.0,99.0,121.0,4.0
1043,2022,36300.0,BUSINESS,30967.2,389.6,30577.6,0.0,2172.0,40.0,2172.0,0.0,233.0,139.0,27.0,53.0,7.0,85.0,138.0,8.0
1044,2023,36300.0,BUSINESS,31961.6,306.6,31655.0,0.0,2226.0,38.0,2224.0,0.0,220.0,138.0,26.0,54.0,4.0,95.0,116.0,9.0
1045,2024,36300.0,BUSINESS,37077.8,319.8,36758.0,0.0,2368.0,42.0,2358.0,4.0,229.0,144.0,24.0,69.0,3.0,111.0,112.0,6.0
1046,2021,36370.0,BUSINESS,96979.2,2384.4,86747.40000000001,7848.0,4300.0,60.0,4282.0,6.0,5166.0,723.0,1045.0,2999.0,395.0,2922.0,2097.0,147.0
1047,2022,36370.0,BUSINESS,102361.78,2414.7999999999997,99867.36,80.22,4606.0,68.0,4572.0,14.0,5428.0,774.0,1099.0,3147.0,383.0,2971.0,2307.0,158.0
1048,2023,36370.0,BUSINESS,113397.12,1888.0,111430.16,79.56,5000.0,84.0,4964.0,12.0,5549.0,770.0,1117.0,3252.0,406.0,2962.0,2408.0,179.0
1049,2024,36370.0,BUSINESS,128002.12,2403.0,125519.56,79.56,5380.0,110.0,5340.0,16.0,5649.0,787.0,1134.0,3307.0,423.0,3011.0,2459.0,185.0
1050,2021,36510.0,BUSINESS,305189.32,1373.8,303816.12,0.0,15578.0,166.0,15562.0,0.0,4491.0,1163.0,976.0,1966.0,383.0,2929.0,1494.0,68.0
1051,2022,36510.0,BUSINESS,346038.93,1788.2,344175.85,75.48,16598.0,188.0,16568.0,12.0,4742.0,1172.0,1055.0,2115.0,401.0,2987.0,1675.0,76.0
1052,2023,36510.0,BUSINESS,387600.09,2014.2,385510.41000000003,75.48,17472.0,220.0,17436.0,12.0,4932.0,1184.0,1128.0,2177.0,439.0,3027.0,1815.0,90.0
1053,2024,36510.0,BUSINESS,465186.60599999997,2855.8,462256.126,75.48,18866.0,276.0,18812.0,16.0,4952.0,1161.0,1147.0,2199.0,430.0,3024.0,1837.0,91.0
1054,2021,36580.0,BUSINESS,210125.64,21851.2,188274.44,0.0,12222.0,132.0,12216.0,0.0,2127.0,749.0,425.0,839.0,114.0,1399.0,700.0,28.0
1055,2022,36580.0,BUSINESS,230840.88,22400.8,208409.2,31.08,12862.0,172.0,12838.0,6.0,2201.0,767.0,439.0,884.0,125.0,1409.0,761.0,36.0
1056,2023,36580.0,BUSINESS,247945.0,22732.8,225181.52,31.08,13386.0,208.0,13354.0,6.0,2267.0,768.0,470.0,883.0,146.0,1407.0,828.0,32.0
1057,2024,36580.0,BUSINESS,278298.72000000003,23239.6,255028.84,31.08,14202.0,256.0,14166.0,6.0,2328.0,766.0,486.0,923.0,150.0,1439.0,859.0,31.0
1058,2021,36630.0,BUSINESS,88753.98,169.2,88584.18,0.0,5746.0,26.0,5740.0,0.0,3197.0,1445.0,475.0,1163.0,113.0,2157.0,985.0,55.0
1059,2022,36630.0,BUSINESS,101595.57,226.4,101366.56,2.0100000000000002,6096.0,34.0,6080.0,6.0,3277.0,1449.0,487.0,1221.0,118.0,2164.0,1046.0,69.0
1060,2023,36630.0,BUSINESS,110304.56999999999,377.2,109924.76,2.0100000000000002,6484.0,52.0,6458.0,6.0,3345.0,1460.0,514.0,1249.0,120.0,2179.0,1099.0,67.0
1061,2024,36630.0,BUSINESS,125259.89,715.2,124542.08,2.0100000000000002,6962.0,74.0,6932.0,6.0,3371.0,1448.0,521.0,1265.0,127.0,2155.0,1142.0,63.0
1062,2021,36660.0,BUSINESS,183366.66,20852.4,162514.86,0.0,9522.0,94.0,9522.0,0.0,4125.0,1617.0,733.0,1563.0,209.0,2782.0,1267.0,76.0
1063,2022,36660.0,BUSINESS,190779.04,20972.6,169703.9,103.14,9865.0,100.0,9845.0,18.0,4276.0,1627.0,755.0,1641.0,232.0,2772.0,1409.0,87.0
1064,2023,36660.0,BUSINESS,202877.44,21039.399999999998,181734.3,103.14,10255.0,114.0,10231.0,18.0,4320.0,1627.0,758.0,1703.0,229.0,2710.0,1520.0,90.0
1065,2024,36660.0,BUSINESS,218568.94,21083.399999999998,197381.8,103.14,10762.0,116.0,10734.0,22.0,4402.0,1645.0,791.0,1720.0,248.0,2754.0,1537.0,102.0
1066,2021,36720.0,BUSINESS,348903.788,2522.0,346381.788,0.0,20158.0,224.0,20134.0,0.0,33455.0,1277.0,8745.0,19100.0,4313.0,19910.0,12870.0,675.0
1067,2022,36720.0,BUSINESS,406729.22,3630.2,402804.62,294.6,22012.0,284.0,21926.0,42.0,35517.0,1310.0,9265.0,20213.0,4712.0,20389.0,14332.0,800.0
1068,2023,36720.0,BUSINESS,454537.26,5492.8,448771.34,274.32,23584.0,390.0,23488.0,38.0,36811.0,1315.0,9543.0,20972.0,4950.0,20627.0,15283.0,901.0
1069,2024,36720.0,BUSINESS,533737.08,10774.4,522080.3,884.18,25630.0,502.0,25516.0,42.0,38141.0,1316.0,9784.0,21927.0,5106.0,21013.0,16147.0,985.0
1070,2021,36820.0,BUSINESS,259742.41,386.4,252756.01,6600.0,10942.0,66.0,10936.0,6.0,2780.0,893.0,560.0,1149.0,178.0,1686.0,1035.0,59.0
1071,2022,36820.0,BUSINESS,267185.294,887.1999999999999,266192.794,105.30000000000001,11908.0,80.0,11894.0,12.0,2842.0,895.0,569.0,1190.0,193.0,1662.0,1121.0,63.0
1072,2023,36820.0,BUSINESS,287974.138,1853.3999999999999,285983.838,105.30000000000001,12650.0,122.0,12622.0,12.0,2885.0,890.0,587.0,1189.0,217.0,1639.0,1182.0,64.0
1073,2024,36820.0,BUSINESS,330956.0,4277.400000000001,326557.3,105.30000000000001,13844.0,210.0,13804.0,16.0,2884.0,890.0,578.0,1203.0,214.0,1685.0,1136.0,70.0
1074,2021,36910.0,BUSINESS,459869.936,23771.6,436098.936,0.0,15176.0,132.0,15170.0,0.0,16083.0,3482.0,3252.0,8053.0,1283.0,9793.0,5850.0,440.0
1075,2022,36910.0,BUSINESS,487347.76399999997,25377.8,461779.74,190.82399999999998,16244.0,186.0,16192.0,36.0,16818.0,3618.0,3373.0,8501.0,1309.0,9730.0,6566.0,521.0
1076,2023,36910.0,BUSINESS,515958.364,25699.8,490067.34,190.82399999999998,17252.0,222.0,17186.0,36.0,17390.0,3686.0,3518.0,8826.0,1348.0,9854.0,6949.0,587.0
