"LGA_CODE22","LGA_NAME22","POST_CODE_21"
"15300","Moree Plains","4388"
"15300","Moree Plains","4390"
"15300","Moree Plains","4494"
"15300","Moree Plains","4496"
"15300","Moree Plains","4498"
"15350","Mosman","2088"
"15350","Mosman","2090"
"15520","Murray River","2710"
"15520","Murray River","2711"
"15520","Murray River","2714"
"15520","Murray River","2715"
"15520","Murray River","2731"
"15520","Murray River","2732"
"15520","Murray River","2733"
"15520","Murray River","2734"
"15520","Murray River","2735"
"15520","Murray River","2736"
"15520","Murray River","3562"
"15520","Murray River","3564"
"15520","Murray River","3566"
"15520","Murray River","3567"
"15520","Murray River","3568"
"15520","Murray River","3579"
"15520","Murray River","3580"
"15520","Murray River","3585"
"15520","Murray River","3586"
"15520","Murray River","3590"
"15520","Murray River","3591"
"15520","Murray River","3594"
"15520","Murray River","3596"
"15520","Murray River","3597"
"15520","Murray River","3637"
"15520","Murray River","3638"
"15520","Murray River","3639"
"15520","Murray River","3641"
"15560","Murrumbidgee","2645"
"15560","Murrumbidgee","2646"
"15560","Murrumbidgee","2680"
"15560","Murrumbidgee","2700"
"15560","Murrumbidgee","2705"
"15560","Murrumbidgee","2706"
"15560","Murrumbidgee","2707"
"15560","Murrumbidgee","2710"
"15560","Murrumbidgee","2711"
"15560","Murrumbidgee","2712"
"15560","Murrumbidgee","2713"
"15560","Murrumbidgee","2716"
"15650","Muswellbrook","2328"
"15650","Muswellbrook","2329"
"15650","Muswellbrook","2330"
"15650","Muswellbrook","2333"
"15650","Muswellbrook","2336"
"15650","Muswellbrook","2337"
"15650","Muswellbrook","2849"
"15700","Nambucca Valley","2440"
"15700","Nambucca Valley","2441"
"15700","Nambucca Valley","2447"
"15700","Nambucca Valley","2448"
"15700","Nambucca Valley","2449"
"15700","Nambucca Valley","2453"
"15700","Nambucca Valley","2454"
"15750","Narrabri","2347"
"15750","Narrabri","2356"
"15750","Narrabri","2357"
"15750","Narrabri","2380"
"15750","Narrabri","2382"
"15750","Narrabri","2386"
"15750","Narrabri","2387"
"15750","Narrabri","2388"
"15750","Narrabri","2390"
"15750","Narrabri","2396"
"15750","Narrabri","2397"
"15750","Narrabri","2398"
"15750","Narrabri","2400"
"15750","Narrabri","2829"
"15800","Narrandera","2650"
"15800","Narrandera","2652"
"15800","Narrandera","2656"
"15800","Narrandera","2665"
"15800","Narrandera","2681"
"15800","Narrandera","2700"
"15800","Narrandera","2705"
"15800","Narrandera","2706"
"15800","Narrandera","2707"
"15850","Narromine","2821"
"15850","Narromine","2823"
"15850","Narromine","2826"
"15850","Narromine","2827"
"15850","Narromine","2830"
"15850","Narromine","2868"
"15850","Narromine","2869"
"15850","Narromine","2873"
"15850","Narromine","2874"
"15900","Newcastle","2285"
"15900","Newcastle","2287"
"15900","Newcastle","2289"
"15900","Newcastle","2290"
"15900","Newcastle","2291"
"15900","Newcastle","2292"
"15900","Newcastle","2293"
"15900","Newcastle","2294"
"15900","Newcastle","2295"
"15900","Newcastle","2296"
"15900","Newcastle","2297"
"15900","Newcastle","2298"
"15900","Newcastle","2299"
"15900","Newcastle","2300"
"15900","Newcastle","2302"
"15900","Newcastle","2303"
"15900","Newcastle","2304"
"15900","Newcastle","2305"
"15900","Newcastle","2307"
"15900","Newcastle","2308"
"15900","Newcastle","2322"
"15950","North Sydney","2060"
"15950","North Sydney","2061"
"15950","North Sydney","2062"
"15950","North Sydney","2063"
"15950","North Sydney","2065"
"15950","North Sydney","2088"
"15950","North Sydney","2089"
"15950","North Sydney","2090"
"15990","Northern Beaches","2069"
"15990","Northern Beaches","2070"
"15990","Northern Beaches","2071"
"15990","Northern Beaches","2074"
"15990","Northern Beaches","2075"
"15990","Northern Beaches","2084"
"15990","Northern Beaches","2085"
"15990","Northern Beaches","2086"
"15990","Northern Beaches","2087"
"15990","Northern Beaches","2092"
"15990","Northern Beaches","2093"
"15990","Northern Beaches","2094"
"15990","Northern Beaches","2095"
"15990","Northern Beaches","2096"
"15990","Northern Beaches","2097"
"15990","Northern Beaches","2099"
"15990","Northern Beaches","2100"
"15990","Northern Beaches","2101"
"15990","Northern Beaches","2102"
"15990","Northern Beaches","2103"
"15990","Northern Beaches","2104"
"15990","Northern Beaches","2105"
"15990","Northern Beaches","2106"
"15990","Northern Beaches","2107"
"15990","Northern Beaches","2108"
"16100","Oberon","2580"
"16100","Oberon","2583"
"16100","Oberon","2785"
"16100","Oberon","2787"
"16100","Oberon","2790"
"16100","Oberon","2795"
"16150","Orange","2798"
"16150","Orange","2800"
"16200","Parkes","2821"
"16200","Parkes","2823"
"16200","Parkes","2865"
"16200","Parkes","2867"
"16200","Parkes","2868"
"16200","Parkes","2869"
"16200","Parkes","2870"
"16200","Parkes","2871"
"16200","Parkes","2873"
"16200","Parkes","2874"
"16200","Parkes","2875"
"16200","Parkes","2876"
"16260","Parramatta","2114"
"16260","Parramatta","2115"
"16260","Parramatta","2116"
"16260","Parramatta","2117"
"16260","Parramatta","2118"
"16260","Parramatta","2119"
"16260","Parramatta","2121"
"16260","Parramatta","2122"
"16260","Parramatta","2125"
"16260","Parramatta","2127"
"16260","Parramatta","2128"
"16260","Parramatta","2138"
"16260","Parramatta","2140"
"16260","Parramatta","2141"
"16260","Parramatta","2142"
"16260","Parramatta","2144"
"16260","Parramatta","2145"
"16260","Parramatta","2146"
"16260","Parramatta","2147"
"16260","Parramatta","2150"
"16260","Parramatta","2151"
"16260","Parramatta","2152"
"16260","Parramatta","2153"
"16260","Parramatta","2160"
"16350","Penrith","2175"
"16350","Penrith","2178"
"16350","Penrith","2555"
"16350","Penrith","2745"
"16350","Penrith","2747"
"16350","Penrith","2748"
"16350","Penrith","2749"
"16350","Penrith","2750"
"16350","Penrith","2753"
"16350","Penrith","2756"
"16350","Penrith","2759"
"16350","Penrith","2760"
"16350","Penrith","2765"
"16350","Penrith","2766"
"16350","Penrith","2770"
"16350","Penrith","2773"
"16350","Penrith","2774"
"16350","Penrith","2777"
"16350","Penrith","2787"
"16380","Port Macquarie-Hastings","2354"
"16380","Port Macquarie-Hastings","2424"
"16380","Port Macquarie-Hastings","2429"
"16380","Port Macquarie-Hastings","2430"
"16380","Port Macquarie-Hastings","2439"
"16380","Port Macquarie-Hastings","2440"
"16380","Port Macquarie-Hastings","2441"
"16380","Port Macquarie-Hastings","2443"
"16380","Port Macquarie-Hastings","2444"
"16380","Port Macquarie-Hastings","2445"
"16380","Port Macquarie-Hastings","2446"
"16400","Port Stephens","2295"
"16400","Port Stephens","2315"
"16400","Port Stephens","2316"
"16400","Port Stephens","2317"
"16400","Port Stephens","2318"
"16400","Port Stephens","2319"
"16400","Port Stephens","2320"
"16400","Port Stephens","2321"
"16400","Port Stephens","2322"
"16400","Port Stephens","2324"
"16400","Port Stephens","2420"
"16400","Port Stephens","2421"
"16490","Queanbeyan-Palerang","2536"
"16490","Queanbeyan-Palerang","2537"
"16490","Queanbeyan-Palerang","2545"
"16490","Queanbeyan-Palerang","2580"
"16490","Queanbeyan-Palerang","2581"
"16490","Queanbeyan-Palerang","2600"
"16490","Queanbeyan-Palerang","2609"
"16490","Queanbeyan-Palerang","2619"
"16490","Queanbeyan-Palerang","2620"
"16490","Queanbeyan-Palerang","2621"
"16490","Queanbeyan-Palerang","2622"
"16490","Queanbeyan-Palerang","2623"
"16490","Queanbeyan-Palerang","2630"
"16490","Queanbeyan-Palerang","2900"
"16490","Queanbeyan-Palerang","2912"
"16550","Randwick","2017"
"16550","Randwick","2018"
"16550","Randwick","2019"
"16550","Randwick","2021"
"16550","Randwick","2022"
"16550","Randwick","2024"
"16550","Randwick","2025"
"16550","Randwick","2031"
"16550","Randwick","2032"
"16550","Randwick","2033"
"16550","Randwick","2034"
"16550","Randwick","2035"
"16550","Randwick","2036"
"16610","Richmond Valley","2460"
"16610","Richmond Valley","2463"
"16610","Richmond Valley","2469"
"16610","Richmond Valley","2470"
"16610","Richmond Valley","2471"
"16610","Richmond Valley","2472"
"16610","Richmond Valley","2473"
"16610","Richmond Valley","2474"
"16610","Richmond Valley","2477"
"16610","Richmond Valley","2480"
"16700","Ryde","2066"
"16700","Ryde","2067"
"16700","Ryde","2070"
"16700","Ryde","2071"
"16700","Ryde","2073"
"16700","Ryde","2074"
"16700","Ryde","2110"
"16700","Ryde","2111"
"16700","Ryde","2112"
"16700","Ryde","2113"
"16700","Ryde","2114"
"16700","Ryde","2115"
"16700","Ryde","2117"
"16700","Ryde","2121"
"16700","Ryde","2122"
"16900","Shellharbour","2527"
"16900","Shellharbour","2528"
"16900","Shellharbour","2529"
"16900","Shellharbour","2530"
"16900","Shellharbour","2533"
"16900","Shellharbour","2574"
"16900","Shellharbour","2577"
"16950","Shoalhaven","2534"
"16950","Shoalhaven","2535"
"16950","Shoalhaven","2536"
"16950","Shoalhaven","2538"
"16950","Shoalhaven","2539"
"16950","Shoalhaven","2540"
"16950","Shoalhaven","2541"
"16950","Shoalhaven","2577"
"16950","Shoalhaven","2579"
"16950","Shoalhaven","2580"
"16950","Shoalhaven","2622"
"17000","Singleton","2311"
"17000","Singleton","2320"
"17000","Singleton","2321"
"17000","Singleton","2325"
"17000","Singleton","2328"
"17000","Singleton","2330"
"17000","Singleton","2331"
"17000","Singleton","2333"
"17000","Singleton","2334"
"17000","Singleton","2335"
"17000","Singleton","2336"
"17000","Singleton","2421"
"17000","Singleton","2756"
"17000","Singleton","2849"
"17040","Snowy Monaro","2545"
"17040","Snowy Monaro","2546"
"17040","Snowy Monaro","2550"
"17040","Snowy Monaro","2551"
"17040","Snowy Monaro","2611"
"17040","Snowy Monaro","2620"
"17040","Snowy Monaro","2621"
"17040","Snowy Monaro","2622"
"17040","Snowy Monaro","2623"
"17040","Snowy Monaro","2624"
"17040","Snowy Monaro","2625"
"17040","Snowy Monaro","2626"
"17040","Snowy Monaro","2627"
"17040","Snowy Monaro","2628"
"17040","Snowy Monaro","2629"
"17040","Snowy Monaro","2630"
"17040","Snowy Monaro","2631"
"17040","Snowy Monaro","2632"
"17040","Snowy Monaro","2633"
"17040","Snowy Monaro","2642"
"17040","Snowy Monaro","2720"
"17040","Snowy Monaro","2900"
"17040","Snowy Monaro","3885"
"17040","Snowy Monaro","3888"
"17040","Snowy Monaro","3890"
"17040","Snowy Monaro","3900"
"17080","Snowy Valleys","2582"
"17080","Snowy Valleys","2611"
"17080","Snowy Valleys","2620"
"17080","Snowy Valleys","2624"
"17080","Snowy Valleys","2627"
"17080","Snowy Valleys","2628"
"17080","Snowy Valleys","2629"
"17080","Snowy Valleys","2640"
"17080","Snowy Valleys","2642"
"17080","Snowy Valleys","2644"
"17080","Snowy Valleys","2649"
"17080","Snowy Valleys","2650"
"17080","Snowy Valleys","2652"
"17080","Snowy Valleys","2653"
"17080","Snowy Valleys","2720"
"17080","Snowy Valleys","2722"
"17080","Snowy Valleys","2727"
"17080","Snowy Valleys","2729"
"17080","Snowy Valleys","2730"
"17080","Snowy Valleys","3707"
"17080","Snowy Valleys","3708"
"17080","Snowy Valleys","3709"
"17080","Snowy Valleys","3900"
"17100","Strathfield","2127"
"17100","Strathfield","2133"
"17100","Strathfield","2135"
"17100","Strathfield","2136"
"17100","Strathfield","2137"
"17100","Strathfield","2138"
"17100","Strathfield","2140"
"17100","Strathfield","2141"
"17100","Strathfield","2190"
"17100","Strathfield","2191"
"17100","Strathfield","2192"
"17100","Strathfield","2195"
"17150","Sutherland","2172"
"17150","Sutherland","2173"
"17150","Sutherland","2213"
"17150","Sutherland","2224"
"17150","Sutherland","2225"
"17150","Sutherland","2226"
"17150","Sutherland","2227"
"17150","Sutherland","2228"
"17150","Sutherland","2229"
"17150","Sutherland","2230"
"17150","Sutherland","2231"
"17150","Sutherland","2232"
"17150","Sutherland","2233"
"17150","Sutherland","2234"
"17150","Sutherland","2508"
"17200","Sydney","2000"
"17200","Sydney","2007"
"17200","Sydney","2008"
"17200","Sydney","2009"
"17200","Sydney","2010"
"17200","Sydney","2011"
"17200","Sydney","2015"
"17200","Sydney","2016"
"17200","Sydney","2017"
"17200","Sydney","2018"
"17200","Sydney","2020"
"17200","Sydney","2021"
"17200","Sydney","2025"
"17200","Sydney","2027"
"17200","Sydney","2033"
"17200","Sydney","2037"
"17200","Sydney","2038"
"17200","Sydney","2042"
"17200","Sydney","2043"
"17200","Sydney","2044"
"17200","Sydney","2050"
"17310","Tamworth","2337"
"17310","Tamworth","2338"
"17310","Tamworth","2340"
"17310","Tamworth","2342"
"17310","Tamworth","2343"
"17310","Tamworth","2344"
"17310","Tamworth","2345"
"17310","Tamworth","2346"
"17310","Tamworth","2347"
"17310","Tamworth","2352"
"17310","Tamworth","2353"
"17310","Tamworth","2354"
"17310","Tamworth","2355"
"17310","Tamworth","2358"
"17310","Tamworth","2359"
"17310","Tamworth","2380"
"17310","Tamworth","2382"
"17310","Tamworth","2390"
"17350","Temora","2594"
"17350","Temora","2652"
"17350","Temora","2663"
"17350","Temora","2665"
"17350","Temora","2666"
"17350","Temora","2668"
"17350","Temora","2701"
"17350","Temora","2721"
"17350","Temora","2725"
"17400","Tenterfield","2361"
"17400","Tenterfield","2370"
"17400","Tenterfield","2371"
"17400","Tenterfield","2372"
"17400","Tenterfield","2460"
"17400","Tenterfield","2469"
"17400","Tenterfield","2475"
"17400","Tenterfield","2476"
"17400","Tenterfield","4310"
"17400","Tenterfield","4370"
"17400","Tenterfield","4373"
"17400","Tenterfield","4374"
"17400","Tenterfield","4375"
"17400","Tenterfield","4376"
"17400","Tenterfield","4377"
"17400","Tenterfield","4378"
"17400","Tenterfield","4380"
"17400","Tenterfield","4382"
"17400","Tenterfield","4383"
"17400","Tenterfield","4385"
"17420","The Hills","2118"
"17420","The Hills","2119"
"17420","The Hills","2125"
"17420","The Hills","2126"
"17420","The Hills","2147"
"17420","The Hills","2151"
"17420","The Hills","2152"
"17420","The Hills","2153"
"17420","The Hills","2154"
"17420","The Hills","2155"
"17420","The Hills","2156"
"17420","The Hills","2157"
"17420","The Hills","2158"
"17420","The Hills","2756"
"17420","The Hills","2765"
"17420","The Hills","2768"
"17420","The Hills","2775"
"17550","Tweed","2474"
"17550","Tweed","2480"
"17550","Tweed","2482"
"17550","Tweed","2483"
"17550","Tweed","2484"
"17550","Tweed","2485"
"17550","Tweed","2486"
"17550","Tweed","2487"
"17550","Tweed","2488"
"17550","Tweed","2489"
"17550","Tweed","2490"
"17550","Tweed","4211"
"17550","Tweed","4213"
"17550","Tweed","4223"
"17550","Tweed","4224"
"17550","Tweed","4225"
"17550","Tweed","4228"
"17550","Tweed","4275"
"17620","Upper Hunter","2311"
"17620","Upper Hunter","2328"
"17620","Upper Hunter","2329"
"17620","Upper Hunter","2330"
"17620","Upper Hunter","2333"
"17620","Upper Hunter","2336"
"17620","Upper Hunter","2337"
"17620","Upper Hunter","2338"
"17620","Upper Hunter","2339"
"17620","Upper Hunter","2340"
"17620","Upper Hunter","2343"
"17620","Upper Hunter","2354"
"17620","Upper Hunter","2422"
"17620","Upper Hunter","2843"
"17620","Upper Hunter","2849"
"17620","Upper Hunter","2850"
"17640","Upper Lachlan","2575"
"17640","Upper Lachlan","2577"
"17640","Upper Lachlan","2579"
"17640","Upper Lachlan","2580"
"17640","Upper Lachlan","2581"
"17640","Upper Lachlan","2582"
"17640","Upper Lachlan","2583"
"17640","Upper Lachlan","2586"
"17640","Upper Lachlan","2620"
"17640","Upper Lachlan","2787"
"17640","Upper Lachlan","2793"
"17640","Upper Lachlan","2795"
"17640","Upper Lachlan","2808"
"17650","Uralla","2346"
"17650","Uralla","2347"
"17650","Uralla","2350"
"17650","Uralla","2354"
"17650","Uralla","2355"
"17650","Uralla","2358"
"17650","Uralla","2359"
"17650","Uralla","2365"
"17750","Wagga Wagga","2642"
"17750","Wagga Wagga","2644"
"17750","Wagga Wagga","2650"
"17750","Wagga Wagga","2651"
"17750","Wagga Wagga","2652"
"17750","Wagga Wagga","2653"
"17750","Wagga Wagga","2655"
"17750","Wagga Wagga","2656"
"17750","Wagga Wagga","2658"
"17750","Wagga Wagga","2661"
"17750","Wagga Wagga","2678"
"17750","Wagga Wagga","2700"
"17750","Wagga Wagga","2701"
"17750","Wagga Wagga","2702"
"17750","Wagga Wagga","2722"
"17750","Wagga Wagga","2729"
"17750","Wagga Wagga","2730"
"17850","Walcha","2340"
"17850","Walcha","2350"
"17850","Walcha","2354"
"17850","Walcha","2358"
"17850","Walcha","2422"
"17850","Walcha","2424"
"17850","Walcha","2440"
"17850","Walcha","2446"
"17900","Walgett","2356"
"17900","Walgett","2386"
"17900","Walgett","2387"
"17900","Walgett","2388"
"17900","Walgett","2400"
"17900","Walgett","2406"
"17900","Walgett","2829"
"17900","Walgett","2831"
"17900","Walgett","2832"
"17900","Walgett","2833"
"17900","Walgett","2834"
"17900","Walgett","2838"
"17900","Walgett","2839"
"17900","Walgett","4486"
"17950","Warren","2823"
"17950","Warren","2824"
"17950","Warren","2825"
"17950","Warren","2826"
"17950","Warren","2827"
"17950","Warren","2828"
"17950","Warren","2830"
"17950","Warren","2831"
"17950","Warren","2839"
"17950","Warren","2873"
"18020","Warrumbungle","2329"
"18020","Warrumbungle","2343"
"18020","Warrumbungle","2356"
"18020","Warrumbungle","2357"
"18020","Warrumbungle","2379"
"18020","Warrumbungle","2380"
"18020","Warrumbungle","2381"
"18020","Warrumbungle","2382"
"18020","Warrumbungle","2388"
"18020","Warrumbungle","2395"
"18020","Warrumbungle","2396"
"18020","Warrumbungle","2817"
"18020","Warrumbungle","2828"
"18020","Warrumbungle","2829"
"18020","Warrumbungle","2830"
"18020","Warrumbungle","2831"
"18020","Warrumbungle","2842"
"18020","Warrumbungle","2843"
"18020","Warrumbungle","2844"
"18020","Warrumbungle","2850"
"18020","Warrumbungle","2852"
"18050","Waverley","2021"
"18050","Waverley","2022"
"18050","Waverley","2023"
"18050","Waverley","2024"
"18050","Waverley","2025"
"18050","Waverley","2026"
"18050","Waverley","2029"
"18050","Waverley","2030"
"18050","Waverley","2031"
"18100","Weddin","2594"
"18100","Weddin","2666"
"18100","Weddin","2671"
"18100","Weddin","2721"
"18100","Weddin","2794"
"18100","Weddin","2803"
"18100","Weddin","2805"
"18100","Weddin","2807"
"18100","Weddin","2809"
"18100","Weddin","2810"
"18100","Weddin","2871"
"18200","Wentworth","2648"
"18200","Wentworth","2715"
"18200","Wentworth","2717"
"18200","Wentworth","2737"
"18200","Wentworth","2738"
"18200","Wentworth","2739"
"18200","Wentworth","2878"
"18200","Wentworth","2879"
"18200","Wentworth","2880"
"18200","Wentworth","3490"
"18200","Wentworth","3494"
"18200","Wentworth","3496"
"18200","Wentworth","3498"
"18200","Wentworth","3500"
"18200","Wentworth","3501"
"18200","Wentworth","3505"
"18200","Wentworth","5341"
"18200","Wentworth","5417"
"18250","Willoughby","2062"
"18250","Willoughby","2063"
"18250","Willoughby","2064"
"18250","Willoughby","2065"
"18250","Willoughby","2066"
"18250","Willoughby","2067"
"18250","Willoughby","2068"
"18250","Willoughby","2069"
"18250","Willoughby","2070"
"18250","Willoughby","2113"
"18350","Wingecarribee","2526"
"18350","Wingecarribee","2527"
"18350","Wingecarribee","2540"
"18350","Wingecarribee","2560"
"18350","Wingecarribee","2571"
"18350","Wingecarribee","2572"
